customer_id,product_id,purchase_count,reorder_count,reorder_rate,first_purchase_order_number,last_purchase_order_number,purchase_span_orders,customer_prior_order_count,order_penetration,avg_add_to_cart_order
462,27966,10,9,0.9,12,58,46,59,0.1694915254237288,16.9
462,28420,1,0,0.0,59,59,0,59,0.01694915254237288,25.0
462,29295,2,1,0.5,3,18,15,59,0.03389830508474576,23.5
462,29460,10,9,0.9,32,56,24,59,0.1694915254237288,12.9
462,29594,1,0,0.0,7,7,0,59,0.01694915254237288,19.0
462,30489,3,2,0.6666666666666666,3,59,56,59,0.05084745762711865,19.0
462,30753,10,9,0.9,1,52,51,59,0.1694915254237288,13.8
462,31100,1,0,0.0,40,40,0,59,0.01694915254237288,15.0
462,31506,1,0,0.0,58,58,0,59,0.01694915254237288,1.0
462,31933,1,0,0.0,28,28,0,59,0.01694915254237288,10.0
462,32134,4,3,0.75,9,30,21,59,0.06779661016949153,12.25
462,32463,3,2,0.6666666666666666,54,56,2,59,0.05084745762711865,22.333333333333332
462,33198,2,1,0.5,16,25,9,59,0.03389830508474576,14.0
462,33279,3,2,0.6666666666666666,4,49,45,59,0.05084745762711865,20.333333333333332
462,33489,1,0,0.0,9,9,0,59,0.01694915254237288,22.0
462,33731,32,31,0.96875,1,58,57,59,0.5423728813559322,8.375
462,34126,2,1,0.5,19,23,4,59,0.03389830508474576,18.5
462,34358,2,1,0.5,16,18,2,59,0.03389830508474576,14.5
462,34590,1,0,0.0,3,3,0,59,0.01694915254237288,32.0
462,34949,2,1,0.5,6,19,13,59,0.03389830508474576,18.0
462,35108,12,11,0.9166666666666666,1,58,57,59,0.2033898305084746,12.166666666666666
462,35887,3,2,0.6666666666666666,23,32,9,59,0.05084745762711865,11.666666666666666
462,35972,2,1,0.5,33,59,26,59,0.03389830508474576,15.0
462,36086,6,5,0.8333333333333334,1,52,51,59,0.1016949152542373,17.833333333333332
462,36305,2,1,0.5,5,6,1,59,0.03389830508474576,20.5
462,36746,1,0,0.0,13,13,0,59,0.01694915254237288,20.0
462,37022,6,5,0.8333333333333334,22,58,36,59,0.1016949152542373,13.5
462,37046,1,0,0.0,54,54,0,59,0.01694915254237288,29.0
462,37245,12,11,0.9166666666666666,8,53,45,59,0.2033898305084746,15.25
462,37355,14,13,0.9285714285714286,1,58,57,59,0.23728813559322035,12.714285714285714
462,37718,4,3,0.75,25,28,3,59,0.06779661016949153,10.5
462,37973,5,4,0.8,12,59,47,59,0.0847457627118644,19.8
462,38067,6,5,0.8333333333333334,24,59,35,59,0.1016949152542373,16.333333333333332
462,38400,1,0,0.0,53,53,0,59,0.01694915254237288,26.0
462,38544,2,1,0.5,26,59,33,59,0.03389830508474576,14.5
462,38650,1,0,0.0,55,55,0,59,0.01694915254237288,25.0
462,39054,1,0,0.0,45,45,0,59,0.01694915254237288,15.0
462,39253,1,0,0.0,18,18,0,59,0.01694915254237288,21.0
462,39275,10,9,0.9,18,59,41,59,0.1694915254237288,14.0
462,39570,20,19,0.95,8,58,50,59,0.3389830508474576,13.85
462,39928,6,5,0.8333333333333334,3,19,16,59,0.1016949152542373,17.833333333333332
462,40706,4,3,0.75,2,7,5,59,0.06779661016949153,15.0
462,40708,1,0,0.0,45,45,0,59,0.01694915254237288,18.0
462,41408,2,1,0.5,47,59,12,59,0.03389830508474576,17.5
462,41637,2,1,0.5,19,26,7,59,0.03389830508474576,18.5
462,41827,1,0,0.0,30,30,0,59,0.01694915254237288,13.0
462,41844,22,21,0.9545454545454546,1,51,50,59,0.3728813559322034,9.818181818181818
462,42265,13,12,0.9230769230769231,12,58,46,59,0.22033898305084745,15.384615384615385
462,42699,1,0,0.0,12,12,0,59,0.01694915254237288,24.0
462,43352,2,1,0.5,53,55,2,59,0.03389830508474576,23.5
462,43643,39,38,0.9743589743589743,1,56,55,59,0.6610169491525424,6.512820512820513
462,43961,3,2,0.6666666666666666,2,34,32,59,0.05084745762711865,19.0
462,44035,9,8,0.8888888888888888,1,31,30,59,0.15254237288135594,10.666666666666666
462,44422,3,2,0.6666666666666666,46,54,8,59,0.05084745762711865,19.333333333333332
462,44629,2,1,0.5,45,59,14,59,0.03389830508474576,15.0
462,44711,5,4,0.8,13,55,42,59,0.0847457627118644,17.6
462,45007,3,2,0.6666666666666666,30,57,27,59,0.05084745762711865,19.666666666666668
462,45014,8,7,0.875,37,57,20,59,0.13559322033898305,16.125
462,45066,43,42,0.9767441860465116,2,59,57,59,0.7288135593220338,7.465116279069767
462,45504,48,47,0.9791666666666666,5,59,54,59,0.8135593220338984,3.625
462,45535,3,2,0.6666666666666666,3,7,4,59,0.05084745762711865,19.0
462,45871,11,10,0.9090909090909091,1,11,10,59,0.1864406779661017,5.545454545454546
462,45965,33,32,0.9696969696969697,1,59,58,59,0.559322033898305,8.545454545454545
462,46313,13,12,0.9230769230769231,12,57,45,59,0.22033898305084745,11.615384615384615
462,46381,35,34,0.9714285714285714,1,58,57,59,0.5932203389830508,7.314285714285714
462,46505,2,1,0.5,12,25,13,59,0.03389830508474576,15.0
462,46720,9,8,0.8888888888888888,10,41,31,59,0.15254237288135594,14.222222222222221
462,46969,2,1,0.5,57,59,2,59,0.03389830508474576,18.5
462,47005,2,1,0.5,54,58,4,59,0.03389830508474576,29.5
462,47209,48,47,0.9791666666666666,1,59,58,59,0.8135593220338984,4.354166666666667
462,47388,12,11,0.9166666666666666,1,40,39,59,0.2033898305084746,16.166666666666668
462,47547,1,0,0.0,20,20,0,59,0.01694915254237288,15.0
462,47626,10,9,0.9,25,59,34,59,0.1694915254237288,10.7
462,48795,5,4,0.8,14,52,38,59,0.0847457627118644,12.8
462,49683,10,9,0.9,9,57,48,59,0.1694915254237288,13.7
463,204,1,0,0.0,6,6,0,7,0.14285714285714285,16.0
463,424,1,0,0.0,7,7,0,7,0.14285714285714285,8.0
463,1039,2,1,0.5,5,6,1,7,0.2857142857142857,10.5
463,1896,1,0,0.0,7,7,0,7,0.14285714285714285,7.0
463,2124,1,0,0.0,2,2,0,7,0.14285714285714285,18.0
463,3957,2,1,0.5,2,5,3,7,0.2857142857142857,7.0
463,5077,1,0,0.0,2,2,0,7,0.14285714285714285,10.0
463,5646,1,0,0.0,7,7,0,7,0.14285714285714285,6.0
463,6348,1,0,0.0,1,1,0,7,0.14285714285714285,1.0
463,7781,3,2,0.6666666666666666,1,6,5,7,0.42857142857142855,1.6666666666666667
463,8277,4,3,0.75,2,6,4,7,0.5714285714285714,7.5
463,8424,1,0,0.0,6,6,0,7,0.14285714285714285,24.0
463,10017,1,0,0.0,6,6,0,7,0.14285714285714285,7.0
463,11520,1,0,0.0,7,7,0,7,0.14285714285714285,4.0
463,13113,5,4,0.8,1,6,5,7,0.7142857142857143,4.8
463,13176,2,1,0.5,5,7,2,7,0.2857142857142857,8.5
463,16759,1,0,0.0,5,5,0,7,0.14285714285714285,8.0
463,17630,2,1,0.5,5,6,1,7,0.2857142857142857,10.0
463,17706,3,2,0.6666666666666666,5,7,2,7,0.42857142857142855,6.666666666666667
463,17758,1,0,0.0,7,7,0,7,0.14285714285714285,11.0
463,17794,1,0,0.0,2,2,0,7,0.14285714285714285,7.0
463,18465,3,2,0.6666666666666666,2,6,4,7,0.42857142857142855,8.333333333333334
463,20670,1,0,0.0,7,7,0,7,0.14285714285714285,12.0
463,21497,1,0,0.0,5,5,0,7,0.14285714285714285,14.0
463,21847,1,0,0.0,5,5,0,7,0.14285714285714285,10.0
463,21903,1,0,0.0,5,5,0,7,0.14285714285714285,20.0
463,22888,1,0,0.0,7,7,0,7,0.14285714285714285,2.0
463,22950,1,0,0.0,6,6,0,7,0.14285714285714285,17.0
463,22963,1,0,0.0,5,5,0,7,0.14285714285714285,17.0
463,23801,1,0,0.0,2,2,0,7,0.14285714285714285,15.0
463,24184,2,1,0.5,2,6,4,7,0.2857142857142857,13.5
463,24561,1,0,0.0,2,2,0,7,0.14285714285714285,9.0
463,24852,2,1,0.5,2,7,5,7,0.2857142857142857,1.5
463,24964,2,1,0.5,1,6,5,7,0.2857142857142857,12.0
463,25005,1,0,0.0,6,6,0,7,0.14285714285714285,11.0
463,25890,1,0,0.0,6,6,0,7,0.14285714285714285,18.0
463,25931,1,0,0.0,6,6,0,7,0.14285714285714285,23.0
463,26283,1,0,0.0,5,5,0,7,0.14285714285714285,6.0
463,26790,1,0,0.0,6,6,0,7,0.14285714285714285,22.0
463,27104,2,1,0.5,2,6,4,7,0.2857142857142857,14.0
463,27548,1,0,0.0,5,5,0,7,0.14285714285714285,15.0
463,27845,1,0,0.0,6,6,0,7,0.14285714285714285,3.0
463,27966,2,1,0.5,2,4,2,7,0.2857142857142857,2.5
463,30330,1,0,0.0,2,2,0,7,0.14285714285714285,14.0
463,31766,1,0,0.0,5,5,0,7,0.14285714285714285,2.0
463,32035,1,0,0.0,2,2,0,7,0.14285714285714285,12.0
463,37664,2,1,0.5,1,5,4,7,0.2857142857142857,11.0
463,39561,1,0,0.0,6,6,0,7,0.14285714285714285,14.0
463,40198,1,0,0.0,7,7,0,7,0.14285714285714285,10.0
463,41844,1,0,0.0,2,2,0,7,0.14285714285714285,13.0
463,41930,1,0,0.0,7,7,0,7,0.14285714285714285,3.0
463,42265,1,0,0.0,3,3,0,7,0.14285714285714285,1.0
463,42450,1,0,0.0,2,2,0,7,0.14285714285714285,16.0
463,42585,1,0,0.0,5,5,0,7,0.14285714285714285,16.0
463,42736,1,0,0.0,6,6,0,7,0.14285714285714285,5.0
463,43352,1,0,0.0,6,6,0,7,0.14285714285714285,9.0
463,44471,1,0,0.0,2,2,0,7,0.14285714285714285,11.0
463,44795,1,0,0.0,5,5,0,7,0.14285714285714285,7.0
463,45007,1,0,0.0,5,5,0,7,0.14285714285714285,5.0
463,47626,1,0,0.0,6,6,0,7,0.14285714285714285,25.0
463,48642,1,0,0.0,6,6,0,7,0.14285714285714285,15.0
463,48697,1,0,0.0,6,6,0,7,0.14285714285714285,6.0
464,1025,1,0,0.0,16,16,0,49,0.02040816326530612,13.0
464,1158,2,1,0.5,2,4,2,49,0.04081632653061224,5.0
464,1359,1,0,0.0,45,45,0,49,0.02040816326530612,6.0
464,1999,1,0,0.0,4,4,0,49,0.02040816326530612,9.0
464,2879,2,1,0.5,21,25,4,49,0.04081632653061224,9.5
464,3585,1,0,0.0,5,5,0,49,0.02040816326530612,7.0
464,4086,1,0,0.0,36,36,0,49,0.02040816326530612,9.0
464,4541,1,0,0.0,28,28,0,49,0.02040816326530612,12.0
464,4605,1,0,0.0,49,49,0,49,0.02040816326530612,4.0
464,5450,14,13,0.9285714285714286,9,49,40,49,0.2857142857142857,2.7857142857142856
464,5785,8,7,0.875,18,47,29,49,0.16326530612244897,4.625
464,5876,3,2,0.6666666666666666,2,40,38,49,0.061224489795918366,9.0
464,5933,1,0,0.0,28,28,0,49,0.02040816326530612,5.0
464,5991,1,0,0.0,43,43,0,49,0.02040816326530612,4.0
464,6210,2,1,0.5,13,23,10,49,0.04081632653061224,7.5
464,6583,3,2,0.6666666666666666,6,15,9,49,0.061224489795918366,5.0
464,6750,1,0,0.0,8,8,0,49,0.02040816326530612,7.0
464,6774,7,6,0.8571428571428571,18,47,29,49,0.14285714285714285,4.142857142857143
464,7041,1,0,0.0,2,2,0,49,0.02040816326530612,9.0
464,7503,1,0,0.0,3,3,0,49,0.02040816326530612,3.0
464,7715,1,0,0.0,26,26,0,49,0.02040816326530612,8.0
464,8193,3,2,0.6666666666666666,26,48,22,49,0.061224489795918366,5.666666666666667
464,8309,9,8,0.8888888888888888,2,29,27,49,0.1836734693877551,4.333333333333333
464,8518,2,1,0.5,44,48,4,49,0.04081632653061224,3.0
464,8736,1,0,0.0,8,8,0,49,0.02040816326530612,2.0
464,9036,2,1,0.5,1,10,9,49,0.04081632653061224,5.5
464,9076,2,1,0.5,8,12,4,49,0.04081632653061224,4.5
464,10537,1,0,0.0,15,15,0,49,0.02040816326530612,2.0
464,10668,1,0,0.0,29,29,0,49,0.02040816326530612,5.0
464,11782,1,0,0.0,16,16,0,49,0.02040816326530612,17.0
464,12143,1,0,0.0,49,49,0,49,0.02040816326530612,6.0
464,12254,4,3,0.75,20,26,6,49,0.08163265306122448,6.25
464,12419,1,0,0.0,13,13,0,49,0.02040816326530612,3.0
464,12703,1,0,0.0,23,23,0,49,0.02040816326530612,7.0
464,12951,1,0,0.0,27,27,0,49,0.02040816326530612,8.0
464,13176,4,3,0.75,11,35,24,49,0.08163265306122448,2.5
464,13304,1,0,0.0,7,7,0,49,0.02040816326530612,6.0
464,13646,2,1,0.5,9,46,37,49,0.04081632653061224,7.0
464,13984,12,11,0.9166666666666666,1,41,40,49,0.24489795918367346,4.5
464,14161,1,0,0.0,10,10,0,49,0.02040816326530612,7.0
464,14540,1,0,0.0,2,2,0,49,0.02040816326530612,10.0
464,14947,1,0,0.0,6,6,0,49,0.02040816326530612,2.0
464,15758,1,0,0.0,39,39,0,49,0.02040816326530612,4.0
464,16757,1,0,0.0,17,17,0,49,0.02040816326530612,3.0
464,16759,2,1,0.5,32,33,1,49,0.04081632653061224,3.5
464,16797,3,2,0.6666666666666666,41,46,5,49,0.061224489795918366,7.666666666666667
464,16957,1,0,0.0,49,49,0,49,0.02040816326530612,8.0
464,16987,1,0,0.0,39,39,0,49,0.02040816326530612,5.0
464,17355,1,0,0.0,49,49,0,49,0.02040816326530612,2.0
464,17794,2,1,0.5,3,44,41,49,0.04081632653061224,5.0
464,18531,1,0,0.0,18,18,0,49,0.02040816326530612,9.0
464,19660,1,0,0.0,45,45,0,49,0.02040816326530612,12.0
464,19678,2,1,0.5,36,41,5,49,0.04081632653061224,5.0
464,20114,5,4,0.8,14,45,31,49,0.10204081632653061,8.4
464,20734,1,0,0.0,1,1,0,49,0.02040816326530612,8.0
464,21137,6,5,0.8333333333333334,19,35,16,49,0.12244897959183673,4.333333333333333
464,21174,2,1,0.5,39,40,1,49,0.04081632653061224,4.5
464,21183,1,0,0.0,3,3,0,49,0.02040816326530612,4.0
464,21249,1,0,0.0,43,43,0,49,0.02040816326530612,2.0
464,21405,12,11,0.9166666666666666,7,30,23,49,0.24489795918367346,5.833333333333333
464,21574,1,0,0.0,41,41,0,49,0.02040816326530612,11.0
464,21616,4,3,0.75,2,38,36,49,0.08163265306122448,5.5
464,21709,1,0,0.0,46,46,0,49,0.02040816326530612,6.0
464,21938,1,0,0.0,49,49,0,49,0.02040816326530612,3.0
464,22224,1,0,0.0,18,18,0,49,0.02040816326530612,6.0
464,22504,1,0,0.0,13,13,0,49,0.02040816326530612,6.0
464,22825,1,0,0.0,10,10,0,49,0.02040816326530612,8.0
464,22935,2,1,0.5,36,41,5,49,0.04081632653061224,7.0
464,23165,1,0,0.0,45,45,0,49,0.02040816326530612,7.0
464,24082,1,0,0.0,15,15,0,49,0.02040816326530612,3.0
464,24184,2,1,0.5,16,44,28,49,0.04081632653061224,6.0
464,24838,2,1,0.5,3,5,2,49,0.04081632653061224,4.0
464,24852,25,24,0.96,2,49,47,49,0.5102040816326531,3.2
464,24964,4,3,0.75,1,25,24,49,0.08163265306122448,6.5
464,25249,1,0,0.0,40,40,0,49,0.02040816326530612,7.0
464,25640,1,0,0.0,31,31,0,49,0.02040816326530612,3.0
464,25659,6,5,0.8333333333333334,5,29,24,49,0.12244897959183673,5.5
464,26209,2,1,0.5,5,45,40,49,0.04081632653061224,11.0
464,26384,2,1,0.5,2,12,10,49,0.04081632653061224,5.0
464,26648,1,0,0.0,16,16,0,49,0.02040816326530612,9.0
464,26723,1,0,0.0,39,39,0,49,0.02040816326530612,3.0
464,26800,2,1,0.5,9,16,7,49,0.04081632653061224,9.0
464,27662,2,1,0.5,26,36,10,49,0.04081632653061224,1.5
464,28458,1,0,0.0,8,8,0,49,0.02040816326530612,4.0
464,28553,2,1,0.5,4,5,1,49,0.04081632653061224,7.0
464,28785,1,0,0.0,1,1,0,49,0.02040816326530612,2.0
464,28842,1,0,0.0,25,25,0,49,0.02040816326530612,14.0
464,29307,1,0,0.0,40,40,0,49,0.02040816326530612,6.0
464,29334,1,0,0.0,13,13,0,49,0.02040816326530612,9.0
464,30391,2,1,0.5,7,10,3,49,0.04081632653061224,4.5
464,30450,1,0,0.0,17,17,0,49,0.02040816326530612,1.0
464,30918,1,0,0.0,25,25,0,49,0.02040816326530612,13.0
464,31275,1,0,0.0,12,12,0,49,0.02040816326530612,10.0
464,31343,1,0,0.0,47,47,0,49,0.02040816326530612,6.0
464,31506,2,1,0.5,16,27,11,49,0.04081632653061224,4.0
464,31662,1,0,0.0,1,1,0,49,0.02040816326530612,6.0
464,31997,1,0,0.0,4,4,0,49,0.02040816326530612,7.0
464,32134,8,7,0.875,2,14,12,49,0.16326530612244897,4.5
464,32153,27,26,0.9629629629629629,2,47,45,49,0.5510204081632653,3.4074074074074074
464,32433,1,0,0.0,25,25,0,49,0.02040816326530612,16.0
464,32478,1,0,0.0,21,21,0,49,0.02040816326530612,6.0
464,33279,1,0,0.0,47,47,0,49,0.02040816326530612,3.0
464,33642,1,0,0.0,24,24,0,49,0.02040816326530612,1.0
464,34012,1,0,0.0,17,17,0,49,0.02040816326530612,5.0
464,34126,4,3,0.75,5,45,40,49,0.08163265306122448,9.25
464,34358,1,0,0.0,44,44,0,49,0.02040816326530612,4.0
464,34450,1,0,0.0,23,23,0,49,0.02040816326530612,6.0
464,34584,1,0,0.0,10,10,0,49,0.02040816326530612,3.0
464,34590,1,0,0.0,17,17,0,49,0.02040816326530612,2.0
464,35221,1,0,0.0,46,46,0,49,0.02040816326530612,7.0
464,35233,1,0,0.0,34,34,0,49,0.02040816326530612,4.0
464,35264,1,0,0.0,49,49,0,49,0.02040816326530612,7.0
464,35547,3,2,0.6666666666666666,10,30,20,49,0.061224489795918366,6.333333333333333
464,35629,1,0,0.0,16,16,0,49,0.02040816326530612,12.0
464,35939,2,1,0.5,25,47,22,49,0.04081632653061224,8.0
464,36389,2,1,0.5,44,45,1,49,0.04081632653061224,4.5
464,36550,1,0,0.0,28,28,0,49,0.02040816326530612,8.0
464,36848,1,0,0.0,19,19,0,49,0.02040816326530612,7.0
464,36865,2,1,0.5,13,14,1,49,0.04081632653061224,6.0
464,37029,1,0,0.0,47,47,0,49,0.02040816326530612,4.0
464,37766,1,0,0.0,11,11,0,49,0.02040816326530612,5.0
464,38051,1,0,0.0,12,12,0,49,0.02040816326530612,4.0
464,38159,2,1,0.5,32,33,1,49,0.04081632653061224,3.5
464,38164,2,1,0.5,34,39,5,49,0.04081632653061224,6.0
464,38456,1,0,0.0,5,5,0,49,0.02040816326530612,4.0
464,39054,1,0,0.0,17,17,0,49,0.02040816326530612,4.0
464,39261,1,0,0.0,49,49,0,49,0.02040816326530612,5.0
464,39812,2,1,0.5,2,28,26,49,0.04081632653061224,9.0
464,39877,2,1,0.5,5,10,5,49,0.04081632653061224,2.0
464,39928,1,0,0.0,5,5,0,49,0.02040816326530612,5.0
464,39984,2,1,0.5,35,36,1,49,0.04081632653061224,5.0
464,40377,1,0,0.0,11,11,0,49,0.02040816326530612,1.0
464,40691,3,2,0.6666666666666666,35,37,2,49,0.061224489795918366,4.666666666666667
464,40709,2,1,0.5,22,40,18,49,0.04081632653061224,3.0
464,41149,1,0,0.0,47,47,0,49,0.02040816326530612,8.0
464,41329,1,0,0.0,22,22,0,49,0.02040816326530612,2.0
464,41950,4,3,0.75,14,25,11,49,0.08163265306122448,5.5
464,42585,1,0,0.0,43,43,0,49,0.02040816326530612,3.0
464,42625,1,0,0.0,49,49,0,49,0.02040816326530612,9.0
464,42701,1,0,0.0,48,48,0,49,0.02040816326530612,2.0
464,42768,1,0,0.0,1,1,0,49,0.02040816326530612,1.0
464,43295,1,0,0.0,12,12,0,49,0.02040816326530612,7.0
464,43352,1,0,0.0,11,11,0,49,0.02040816326530612,6.0
464,43891,1,0,0.0,47,47,0,49,0.02040816326530612,7.0
464,43961,1,0,0.0,46,46,0,49,0.02040816326530612,5.0
464,44182,1,0,0.0,15,15,0,49,0.02040816326530612,5.0
464,44359,4,3,0.75,5,33,28,49,0.08163265306122448,5.0
464,44632,1,0,0.0,48,48,0,49,0.02040816326530612,4.0
464,44910,1,0,0.0,18,18,0,49,0.02040816326530612,11.0
464,44987,2,1,0.5,47,49,2,49,0.04081632653061224,10.5
464,45535,1,0,0.0,12,12,0,49,0.02040816326530612,3.0
464,45842,2,1,0.5,19,25,6,49,0.04081632653061224,8.0
464,46047,1,0,0.0,4,4,0,49,0.02040816326530612,3.0
464,46321,1,0,0.0,27,27,0,49,0.02040816326530612,6.0
464,46620,1,0,0.0,41,41,0,49,0.02040816326530612,7.0
464,46667,1,0,0.0,45,45,0,49,0.02040816326530612,5.0
464,46709,3,2,0.6666666666666666,9,31,22,49,0.061224489795918366,4.333333333333333
464,46802,1,0,0.0,10,10,0,49,0.02040816326530612,2.0
464,47209,5,4,0.8,18,34,16,49,0.10204081632653061,5.4
464,47601,1,0,0.0,2,2,0,49,0.02040816326530612,7.0
464,47766,7,6,0.8571428571428571,2,16,14,49,0.14285714285714285,5.142857142857143
464,47792,1,0,0.0,8,8,0,49,0.02040816326530612,5.0
464,47912,2,1,0.5,38,49,11,49,0.04081632653061224,7.0
464,48220,1,0,0.0,31,31,0,49,0.02040816326530612,6.0
464,48745,1,0,0.0,16,16,0,49,0.02040816326530612,16.0
464,49667,1,0,0.0,8,8,0,49,0.02040816326530612,6.0
464,49683,17,16,0.9411764705882353,1,41,40,49,0.3469387755102041,5.117647058823529
465,890,4,3,0.75,3,34,31,40,0.1,5.5
465,1158,1,0,0.0,7,7,0,40,0.025,7.0
465,1503,2,1,0.5,5,6,1,40,0.05,12.0
465,1577,1,0,0.0,27,27,0,40,0.025,18.0
465,2063,7,6,0.8571428571428571,22,35,13,40,0.175,9.142857142857142
465,2664,1,0,0.0,39,39,0,40,0.025,2.0
465,2741,1,0,0.0,30,30,0,40,0.025,11.0
465,3295,4,3,0.75,24,29,5,40,0.1,9.0
465,4097,2,1,0.5,22,26,4,40,0.05,11.0
465,4562,1,0,0.0,34,34,0,40,0.025,12.0
465,5085,1,0,0.0,36,36,0,40,0.025,7.0
465,5258,3,2,0.6666666666666666,13,15,2,40,0.075,8.0
465,5479,11,10,0.9090909090909091,5,23,18,40,0.275,3.5454545454545454
465,5876,5,4,0.8,5,32,27,40,0.125,13.0
465,7315,1,0,0.0,10,10,0,40,0.025,11.0
465,7430,2,1,0.5,19,23,4,40,0.05,6.5
465,7508,4,3,0.75,22,31,9,40,0.1,5.75
465,7715,17,16,0.9411764705882353,9,39,30,40,0.425,6.647058823529412
465,7948,1,0,0.0,31,31,0,40,0.025,4.0
465,8021,2,1,0.5,33,39,6,40,0.05,7.5
465,8518,2,1,0.5,29,36,7,40,0.05,8.0
465,8859,2,1,0.5,12,13,1,40,0.05,5.0
465,9122,3,2,0.6666666666666666,9,26,17,40,0.075,9.333333333333334
465,9689,6,5,0.8333333333333334,12,32,20,40,0.15,8.0
465,10129,1,0,0.0,33,33,0,40,0.025,10.0
465,10667,1,0,0.0,7,7,0,40,0.025,10.0
465,11140,1,0,0.0,34,34,0,40,0.025,13.0
465,11512,1,0,0.0,12,12,0,40,0.025,8.0
465,12060,1,0,0.0,27,27,0,40,0.025,19.0
465,12276,1,0,0.0,15,15,0,40,0.025,1.0
465,12320,1,0,0.0,40,40,0,40,0.025,6.0
465,12341,1,0,0.0,40,40,0,40,0.025,11.0
465,12456,2,1,0.5,9,38,29,40,0.05,4.0
465,13014,1,0,0.0,14,14,0,40,0.025,9.0
465,13176,23,22,0.9565217391304348,7,40,33,40,0.575,4.086956521739131
465,13368,1,0,0.0,13,13,0,40,0.025,9.0
465,14553,1,0,0.0,21,21,0,40,0.025,11.0
465,14651,3,2,0.6666666666666666,5,8,3,40,0.075,8.0
465,14947,2,1,0.5,9,10,1,40,0.05,14.0
465,15226,2,1,0.5,5,6,1,40,0.05,2.0
465,16185,4,3,0.75,5,17,12,40,0.1,11.0
465,16560,1,0,0.0,39,39,0,40,0.025,3.0
465,16617,1,0,0.0,15,15,0,40,0.025,21.0
465,16715,1,0,0.0,5,5,0,40,0.025,1.0
465,16823,1,0,0.0,27,27,0,40,0.025,23.0
465,16840,1,0,0.0,25,25,0,40,0.025,14.0
465,17758,10,9,0.9,5,26,21,40,0.25,5.6
465,17794,2,1,0.5,15,18,3,40,0.05,14.0
465,18434,1,0,0.0,27,27,0,40,0.025,22.0
465,18583,3,2,0.6666666666666666,32,35,3,40,0.075,11.666666666666666
465,18594,3,2,0.6666666666666666,3,6,3,40,0.075,11.0
465,18770,2,1,0.5,8,18,10,40,0.05,8.0
465,18918,1,0,0.0,19,19,0,40,0.025,2.0
465,19048,1,0,0.0,35,35,0,40,0.025,2.0
465,19706,4,3,0.75,5,10,5,40,0.1,6.25
465,19895,4,3,0.75,5,12,7,40,0.1,11.5
465,19991,1,0,0.0,27,27,0,40,0.025,24.0
465,20339,2,1,0.5,22,23,1,40,0.05,12.0
465,21034,3,2,0.6666666666666666,5,13,8,40,0.075,4.666666666666667
465,21137,2,1,0.5,7,8,1,40,0.05,8.0
465,21405,14,13,0.9285714285714286,8,29,21,40,0.35,7.357142857142857
465,21560,5,4,0.8,3,28,25,40,0.125,11.8
465,21616,1,0,0.0,3,3,0,40,0.025,2.0
465,21903,2,1,0.5,3,4,1,40,0.05,7.0
465,22151,2,1,0.5,12,17,5,40,0.05,5.5
465,22395,1,0,0.0,27,27,0,40,0.025,21.0
465,22950,1,0,0.0,14,14,0,40,0.025,13.0
465,23029,1,0,0.0,3,3,0,40,0.025,4.0
465,23165,1,0,0.0,35,35,0,40,0.025,11.0
465,23537,1,0,0.0,13,13,0,40,0.025,6.0
465,23539,1,0,0.0,40,40,0,40,0.025,7.0
465,23822,1,0,0.0,39,39,0,40,0.025,4.0
465,23898,1,0,0.0,34,34,0,40,0.025,9.0
465,24035,3,2,0.6666666666666666,30,33,3,40,0.075,6.666666666666667
465,24964,1,0,0.0,15,15,0,40,0.025,18.0
465,25089,1,0,0.0,24,24,0,40,0.025,13.0
465,25579,4,3,0.75,5,34,29,40,0.1,12.75
465,26096,1,0,0.0,7,7,0,40,0.025,14.0
465,26165,3,2,0.6666666666666666,10,14,4,40,0.075,4.666666666666667
465,26369,1,0,0.0,25,25,0,40,0.025,13.0
465,26940,1,0,0.0,40,40,0,40,0.025,10.0
465,27024,1,0,0.0,36,36,0,40,0.025,3.0
465,27277,2,1,0.5,36,39,3,40,0.05,4.5
465,27325,18,17,0.9444444444444444,20,40,20,40,0.45,4.722222222222222
465,27344,2,1,0.5,3,4,1,40,0.05,6.0
465,27744,1,0,0.0,19,19,0,40,0.025,4.0
465,27847,2,1,0.5,7,15,8,40,0.05,12.0
465,27966,19,18,0.9473684210526315,7,40,33,40,0.475,5.052631578947368
465,28535,2,1,0.5,14,15,1,40,0.05,13.0
465,29182,1,0,0.0,19,19,0,40,0.025,9.0
465,30391,3,2,0.6666666666666666,5,8,3,40,0.075,15.333333333333334
465,30639,2,1,0.5,5,6,1,40,0.05,11.0
465,30664,1,0,0.0,34,34,0,40,0.025,11.0
465,30817,1,0,0.0,40,40,0,40,0.025,14.0
465,30823,1,0,0.0,9,9,0,40,0.025,8.0
465,30995,1,0,0.0,19,19,0,40,0.025,3.0
465,31066,1,0,0.0,22,22,0,40,0.025,4.0
465,31663,1,0,0.0,8,8,0,40,0.025,17.0
465,32369,1,0,0.0,35,35,0,40,0.025,13.0
465,32467,1,0,0.0,22,22,0,40,0.025,13.0
465,32655,13,12,0.9230769230769231,5,35,30,40,0.325,4.230769230769231
465,32839,1,0,0.0,26,26,0,40,0.025,9.0
465,32981,2,1,0.5,5,6,1,40,0.05,9.0
465,33433,1,0,0.0,8,8,0,40,0.025,16.0
